Filename;Year;Month;Day;Hour;Minute;Second;Head_length;Abdomen_length;Insect_length_total;kingdom;phylum;class;order;family;score;highest_classification_rank;taxonomic_name_2;score_2;score_diff;path
20240815221357_crop_2.jpg;2024;8;15;22;13;57;0.56;3;3.56;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;0.682267725;family;Ixodidae;0.029743277;0.652524449;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815221357_crop_2.jpg
20240815221412_crop_0.jpg;2024;8;15;22;14;12;0.78;10;10.78;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;0.457674831;family;Noctuidae;0.115338407;0.342336424;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815221412_crop_0.jpg
20240815221426_crop_2.jpg;2024;8;15;22;14;26;0.33;3.33;3.67;Animalia;Arthropoda;Insecta;Diptera;Culicidae;0.242884919;family;Bibionidae;0.116522461;0.126362458;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815221426_crop_2.jpg
20240815221919_crop_0.jpg;2024;8;15;22;19;19;0.89;10.33;11.22;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.294896185;family;Pyralidae;0.237547845;0.057348341;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815221919_crop_0.jpg
20240815222005_crop_0.jpg;2024;8;15;22;20;5;0.33;3.11;3.44;Animalia;Arthropoda;Insecta;Diptera;Culicidae;0.306915641;family;Sciaridae;0.197453886;0.109461755;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815222005_crop_0.jpg
20240815222131_crop_0.jpg;2024;8;15;22;21;31;0.33;3.22;3.56;Animalia;Arthropoda;Insecta;Diptera;Culicidae;0.295718789;family;Sciaridae;0.130997702;0.164721087;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815222131_crop_0.jpg
20240815222131_crop_1.jpg;2024;8;15;22;21;31;0.33;2.56;2.89;Animalia;Arthropoda;Collembola;Entomobryomorpha;Isotomidae;0.360098273;family;Cerambycidae;0.059394188;0.300704084;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815222131_crop_1.jpg
20240815222131_crop_2.jpg;2024;8;15;22;21;31;0.33;2.67;3;Animalia;Arthropoda;Insecta;Hemiptera;Aphididae;0.097944796;family;Thripidae;0.079391286;0.01855351;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815222131_crop_2.jpg
20240815222549_crop_0.jpg;2024;8;15;22;25;49;1.11;10.11;11.22;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.182569936;family;Pyralidae;0.170302033;0.012267902;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815222549_crop_0.jpg
20240815222744_crop_0.jpg;2024;8;15;22;27;44;1.22;10.67;11.89;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.413042426;family;Pyralidae;0.34307462;0.069967806;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815222744_crop_0.jpg
