"PSUM","RH","RSWR","TA","TSG","VW","timestamp"
0,0.776986666666667,69.24,14.7248666666667,16.9326,2.238,"2024-08-24 06:00:00"
0,0.75996,74.56,15.0691333333334,17.0324666666667,2.19,"2024-08-24 09:00:00"
0,0.744793333333333,76.5933333333333,15.4534666666667,17.1984666666667,2.098,"2024-08-24 12:00:00"
0,0.735806666666667,74.2,15.7644,17.2284666666667,2.002,"2024-08-24 15:00:00"
0,0.729546666666667,69.9333333333333,15.8980666666667,17.1922666666667,1.83866666666667,"2024-08-24 18:00:00"
0,0.723953333333333,69.6266666666667,15.9568,17.1731333333334,1.67933333333333,"2024-08-24 21:00:00"
0,0.717133333333333,69.6266666666667,16.0508,17.174,1.66266666666667,"2024-08-25 00:00:00"
0,0.71316,69.6266666666667,16.1522666666667,17.1736666666667,1.62866666666667,"2024-08-25 03:00:00"
0,0.708446666666667,71.1466666666667,16.3578666666667,17.2093333333334,1.69666666666667,"2024-08-25 06:00:00"
0,0.710093333333333,71.6133333333333,16.4647333333334,17.2940666666667,1.88333333333333,"2024-08-25 09:00:00"
0,0.727906666666667,66.8533333333333,16.1414,17.2185333333334,2.028,"2024-08-25 12:00:00"
0,0.748593333333333,61.46,15.6983333333334,16.9818,2.16533333333333,"2024-08-25 15:00:00"
0,0.759793333333333,58.36,15.3843333333334,16.791,2.114,"2024-08-25 18:00:00"
0,0.768126666666667,57.96,15.1499333333334,16.6653333333334,2.09666666666667,"2024-08-25 21:00:00"
0,0.770913333333333,57.96,15.0744,16.6151333333334,2.1,"2024-08-26 00:00:00"
0.016,0.772093333333333,57.96,15.0567333333334,16.595,2.13533333333333,"2024-08-26 03:00:00"
0.016,0.773266666666667,58.2066666666667,15.0578,16.5935333333334,2.23133333333333,"2024-08-26 06:00:00"
0.016,0.775653333333333,60.4,15.0504,16.6551333333334,2.31666666666667,"2024-08-26 09:00:00"
0.016,0.788713333333333,58,14.7892666666667,16.6308,2.39866666666667,"2024-08-26 12:00:00"
0.016,0.80454,54.3266666666667,14.4414666666667,16.4739333333334,2.45133333333333,"2024-08-26 15:00:00"
0.016,0.82356,48.8866666666667,13.9903333333334,16.2754,2.44933333333333,"2024-08-26 18:00:00"
0.016,0.834953333333333,48.6666666666667,13.6874666666667,16.146,2.39533333333333,"2024-08-26 21:00:00"
0.016,0.840233333333333,48.6666666666667,13.5704,16.0762,2.37466666666667,"2024-08-27 00:00:00"
0.016,0.842206666666667,48.6666666666667,13.4916666666667,16.0302,2.38666666666667,"2024-08-27 03:00:00"
0.016,0.84166,50.9733333333333,13.4484,15.9949333333334,2.38533333333333,"2024-08-27 06:00:00"
0.016,0.830173333333333,56.5466666666667,13.6729333333334,16.0975333333334,2.38733333333333,"2024-08-27 09:00:00"
0.016,0.827266666666667,58.9133333333333,13.6646,16.1684666666667,2.514,"2024-08-27 12:00:00"
0.104,0.831093333333333,54.3133333333333,13.5173333333334,16.0515333333334,2.562,"2024-08-27 15:00:00"
0.168,0.853926666666667,48.92,13.0552666666667,15.8472,2.55666666666667,"2024-08-27 18:00:00"
0.168,0.873433333333333,48.6933333333333,12.7156,15.7281333333334,2.54066666666667,"2024-08-27 21:00:00"
0.168,0.885806666666667,48.6933333333333,12.5322,15.6519333333334,2.53266666666667,"2024-08-28 00:00:00"
0.168,0.895246666666667,48.6933333333333,12.3800666666667,15.5822,2.53333333333333,"2024-08-28 03:00:00"
0.168,0.899553333333333,50.7,12.3173333333334,15.5320666666667,2.546,"2024-08-28 06:00:00"
0.168,0.893066666666667,57,12.4824,15.6023333333334,2.47733333333333,"2024-08-28 09:00:00"
0.168,0.871386666666667,64.4666666666667,12.8480666666667,15.76,2.36666666666667,"2024-08-28 12:00:00"
0.168,0.853693333333333,64.6666666666667,13.177,15.8813333333334,2.274,"2024-08-28 15:00:00"
0.168,0.84436,61.7866666666667,13.3739333333334,15.9184,2.09866666666667,"2024-08-28 18:00:00"
0.168,0.838446666666667,61.6733333333333,13.4542,15.9387333333334,1.978,"2024-08-28 21:00:00"
0.168,0.83374,61.6733333333333,13.4855333333334,15.9329333333334,1.95866666666667,"2024-08-29 00:00:00"
0.168,0.830266666666667,61.6733333333333,13.4718666666667,15.9012666666667,1.966,"2024-08-29 03:00:00"
0.152,0.825313333333333,63.9533333333333,13.5286,15.8757333333334,1.934,"2024-08-29 06:00:00"
0.152,0.80908,71.5533333333333,13.8856,15.9907333333334,1.88,"2024-08-29 09:00:00"
0.152,0.789333333333333,76.3466666666667,14.3204666666667,16.1734666666667,1.89733333333333,"2024-08-29 12:00:00"
0.152,0.770613333333333,75.04,14.7111333333334,16.2505333333334,1.84733333333333,"2024-08-29 15:00:00"
0.152,0.759573333333333,70.4866666666667,14.9121333333334,16.2571333333334,1.686,"2024-08-29 18:00:00"
0.152,0.750913333333333,70.3066666666667,15.0634666666667,16.2827333333334,1.56266666666667,"2024-08-29 21:00:00"
0.152,0.743773333333333,70.3066666666667,15.1312,16.2916,1.512,"2024-08-30 00:00:00"
0.152,0.738473333333333,70.3066666666667,15.122,16.2695333333334,1.52133333333333,"2024-08-30 03:00:00"
0.152,0.732606666666667,72.5933333333333,15.2184,16.2683333333334,1.50466666666667,"2024-08-30 06:00:00"
0.152,0.715666666666667,78.46,15.6591333333334,16.4288,1.50466666666667,"2024-08-30 09:00:00"
0.152,0.706586666666667,79.72,15.8679333333334,16.5704,1.584,"2024-08-30 12:00:00"
0.152,0.704273333333333,75.0666666666667,15.9708,16.5544666666667,1.52933333333333,"2024-08-30 15:00:00"
0.064,0.711533333333333,71.0733333333333,15.9320666666667,16.5073333333334,1.514,"2024-08-30 18:00:00"
0,0.704626666666667,70.9866666666667,16.0719333333334,16.5373333333334,1.49,"2024-08-30 21:00:00"
0.048,0.69756,70.9866666666667,16.2348,16.5698,1.49733333333333,"2024-08-31 00:00:00"
0.104,0.696926666666667,70.9866666666667,16.3526666666667,16.6169333333334,1.49733333333333,"2024-08-31 03:00:00"
0.104,0.69618,71.7733333333333,16.5126666666667,16.6986666666667,1.50066666666667,"2024-08-31 06:00:00"
0.104,0.691366666666667,75.72,16.8124666666667,16.8662,1.50066666666667,"2024-08-31 09:00:00"
0.104,0.681586666666667,75.74,17.0285333333334,17.0239333333334,1.566,"2024-08-31 12:00:00"
0.104,0.683773333333333,68.7,17.0128,17.0137333333334,1.56933333333333,"2024-08-31 15:00:00"
0.168,0.689713333333333,66.5466666666667,16.9341333333334,16.9793333333334,1.526,"2024-08-31 18:00:00"
0.168,0.693433333333333,66.08,16.8810666666667,16.9703333333334,1.504,"2024-08-31 21:00:00"
0.168,0.694513333333333,66.08,16.9089333333334,16.9928,1.496,"2024-09-01 00:00:00"
0.168,0.694593333333333,66.08,16.9334666666667,17.0232666666667,1.49533333333333,"2024-09-01 03:00:00"
0.168,0.69334,67.9266666666667,17.006,17.0650666666667,1.482,"2024-09-01 06:00:00"
0.168,0.680046666666667,73.4133333333333,17.3493333333334,17.2132666666667,1.48333333333333,"2024-09-01 09:00:00"
